part_number,time_period,Inventory,PositiveSlack,NegativeSlack,DemandSlack
part55,3,16410.0,0.0,11250.0,0.0
part55,4,21440.0,0.0,11250.0,0.0
part55,5,26895.0,0.0,11250.0,0.0
part55,6,32610.0,0.0,11250.0,0.0
part55,7,28570.0,0.0,5650.0,0.0
part55,8,22800.0,0.0,11250.0,0.0
part55,9,17265.0,0.0,11250.0,0.0
part55,10,11240.0,0.0,11250.0,0.0
part55,11,5535.0,0.0,11250.0,0.0
part55,12,0.0,0.0,11250.0,0.0
part55,13,0.0,0.0,11250.0,0.0
part550,1,9693.0,0.0,20169.0,0.0
part550,2,0.0,0.0,10269.0,0.0
part550,3,0.0,0.0,9504.0,0.0
part550,4,0.0,0.0,10269.0,0.0
part550,5,0.0,0.0,10737.0,0.0
part550,6,0.0,0.0,9603.0,0.0
part550,7,0.0,0.0,9864.0,0.0
part550,8,0.0,0.0,10287.0,0.0
part550,9,0.0,0.0,9405.0,0.0
part550,10,0.0,0.0,9981.0,0.0
part550,11,0.0,0.0,10287.0,0.0
part550,12,0.0,0.0,10170.0,0.0
part550,13,0.0,0.0,20250.0,0.0
part551,1,4308.0,0.0,9000.0,0.0
part551,2,8764.0,0.0,9000.0,0.0
part551,3,13128.0,0.0,9000.0,0.0
part551,4,17152.0,0.0,9000.0,0.0
part551,5,21516.0,0.0,9000.0,0.0
part551,6,26088.0,0.0,9000.0,0.0
part551,7,30156.0,0.0,9000.0,0.0
part551,8,34340.0,0.0,9000.0,0.0
part551,9,38712.0,0.0,9000.0,0.0
part551,10,42692.0,0.0,9000.0,0.0
part551,11,46928.0,0.0,9000.0,0.0
part551,12,51300.0,0.0,9000.0,0.0
part551,13,55620.0,0.0,9000.0,0.0
part552,1,5385.0,0.0,11250.0,0.0
part552,2,10955.0,0.0,11250.0,0.0
part552,3,16410.0,0.0,11250.0,0.0
part552,4,21440.0,0.0,11250.0,0.0
part552,5,26895.0,0.0,11250.0,0.0
part552,6,32610.0,0.0,11250.0,0.0
part552,7,37695.0,0.0,11250.0,0.0
part552,8,42925.0,0.0,11250.0,0.0
part552,9,48390.0,0.0,11250.0,0.0
part552,10,53365.0,0.0,11250.0,0.0
part552,11,58660.0,0.0,11250.0,0.0
part552,12,64125.0,0.0,11250.0,0.0
part552,13,69525.0,0.0,11250.0,0.0
part553,1,6462.0,0.0,13500.0,0.0
part553,2,13146.0,0.0,13500.0,0.0
part553,3,19692.0,0.0,13500.0,0.0
part553,4,25728.0,0.0,13500.0,0.0
part553,5,32274.0,0.0,13500.0,0.0
part553,6,39132.0,0.0,13500.0,0.0
part553,7,45234.0,0.0,13500.0,0.0
part553,8,38310.0,0.0,13500.0,0.0
part553,9,31668.0,0.0,13500.0,0.0
part553,10,24438.0,0.0,13500.0,0.0
part553,11,17592.0,0.0,13500.0,0.0
part553,12,10950.0,0.0,13500.0,0.0
part553,13,4230.0,0.0,13500.0,0.0
part554,1,7539.0,0.0,15687.0,0.0
part554,2,0.0,0.0,7987.0,0.0
part554,3,0.0,0.0,7392.0,0.0
part554,4,0.0,0.0,7987.0,0.0
part554,5,0.0,0.0,8351.0,0.0
part554,6,0.0,0.0,7469.0,0.0
part554,7,0.0,0.0,7672.0,0.0
part554,8,0.0,0.0,8001.0,0.0
part554,9,0.0,0.0,7315.0,0.0
part554,10,0.0,0.0,7763.0,0.0
part554,11,0.0,0.0,8001.0,0.0
part554,12,0.0,0.0,7910.0,0.0
part554,13,0.0,0.0,15750.0,0.0
part555,1,9693.0,0.0,20250.0,0.0
part555,2,19719.0,0.0,20250.0,0.0
part555,3,29538.0,0.0,20250.0,0.0
part555,4,38592.0,0.0,20250.0,0.0
part555,5,48411.0,0.0,20250.0,0.0
part555,6,58698.0,0.0,20250.0,0.0
part555,7,67851.0,0.0,20250.0,0.0
part555,8,77265.0,0.0,20250.0,0.0
part555,9,67302.0,0.0,20250.0,0.0
part555,10,56457.0,0.0,20250.0,0.0
part555,11,46188.0,0.0,20250.0,0.0
part555,12,36225.0,0.0,20250.0,0.0
part555,13,26145.0,0.0,20250.0,0.0
part556,1,8616.0,0.0,18000.0,0.0
part556,2,17528.0,0.0,18000.0,0.0
part556,3,26256.0,0.0,18000.0,0.0
part556,4,34304.0,0.0,18000.0,0.0
part556,5,43032.0,0.0,18000.0,0.0
part556,6,52176.0,0.0,18000.0,0.0
part556,7,60312.0,0.0,18000.0,0.0
part556,8,51080.0,0.0,18000.0,0.0
part556,9,42224.0,0.0,18000.0,0.0
part556,10,32584.0,0.0,18000.0,0.0
part556,11,23456.0,0.0,18000.0,0.0
part556,12,14600.0,0.0,18000.0,0.0
part556,13,5640.0,0.0,18000.0,0.0
part557,1,7539.0,0.0,15750.0,0.0
part557,2,15337.0,0.0,15750.0,0.0
part557,3,22974.0,0.0,15750.0,0.0
part557,4,30016.0,0.0,15750.0,0.0
part557,5,37653.0,0.0,15750.0,0.0
part557,6,45654.0,0.0,15750.0,0.0
part557,7,52773.0,0.0,15750.0,0.0
part557,8,60095.0,0.0,15750.0,0.0
part557,9,67746.0,0.0,15750.0,0.0
part557,10,59311.0,0.0,15750.0,0.0
part557,11,51324.0,0.0,15750.0,0.0
part557,12,43575.0,0.0,15750.0,0.0
part557,13,35735.0,0.0,15750.0,0.0
part558,1,7539.0,0.0,15750.0,0.0
part558,2,15337.0,0.0,15750.0,0.0
part558,3,22974.0,0.0,15750.0,0.0
part558,4,30016.0,0.0,15750.0,0.0
part558,5,37653.0,0.0,15750.0,0.0
part558,6,45654.0,0.0,15750.0,0.0
part558,7,52773.0,0.0,15750.0,0.0
part558,8,60095.0,0.0,15750.0,0.0
part558,9,67746.0,0.0,15750.0,0.0
part558,10,74711.0,0.0,15750.0,0.0
part558,11,82124.0,0.0,15750.0,0.0
part558,12,89775.0,0.0,15750.0,0.0
part558,13,97335.0,0.0,15750.0,0.0
part559,1,8616.0,0.0,18000.0,0.0
part559,2,17528.0,0.0,18000.0,0.0
part559,3,26256.0,0.0,18000.0,0.0
part559,4,34304.0,0.0,18000.0,0.0
part559,5,43032.0,0.0,18000.0,0.0
part559,6,52176.0,0.0,18000.0,0.0
part559,7,60312.0,0.0,18000.0,0.0
part559,8,68680.0,0.0,18000.0,0.0
part559,9,59824.0,0.0,18000.0,0.0
part559,10,50184.0,0.0,18000.0,0.0
part559,11,41056.0,0.0,18000.0,0.0
part559,12,32200.0,0.0,18000.0,0.0
part559,13,23240.0,0.0,18000.0,0.0
part56,1,2154.0,0.0,4344.0,0.0
part56,2,4382.0,0.0,4500.0,0.0
part56,3,6564.0,0.0,4500.0,0.0
part56,4,4332.0,0.0,2134.0,0.0
part56,5,2114.0,0.0,2192.0,0.0
part56,6,0.0,0.0,2286.0,0.0
part56,7,0.0,0.0,2090.0,0.0
part56,8,0.0,0.0,2218.0,0.0
part56,9,0.0,0.0,2286.0,0.0
part56,10,0.0,0.0,2260.0,0.0
part56,11,0.0,0.0,4500.0,0.0
part56,12,0.0,0.0,4500.0,0.0
part56,13,0.0,0.0,4500.0,0.0
part560,1,1077.0,0.0,2250.0,0.0
part560,2,2191.0,0.0,2250.0,0.0
part560,3,3282.0,0.0,2250.0,0.0
part560,4,4288.0,0.0,2250.0,0.0
part560,5,5379.0,0.0,2250.0,0.0
part560,6,6522.0,0.0,2250.0,0.0
part560,7,7539.0,0.0,2250.0,0.0
part560,8,6385.0,0.0,2250.0,0.0
part560,9,5278.0,0.0,2250.0,0.0
part560,10,4073.0,0.0,2250.0,0.0
part560,11,2932.0,0.0,2250.0,0.0
part560,12,1825.0,0.0,2250.0,0.0
part560,13,705.0,0.0,2250.0,0.0
part561,1,7539.0,0.0,15750.0,0.0
part561,2,15337.0,0.0,15750.0,0.0
part561,3,22974.0,0.0,15750.0,0.0
part561,4,30016.0,0.0,15750.0,0.0
part561,5,37653.0,0.0,15750.0,0.0
part561,6,45654.0,0.0,15750.0,0.0
part561,7,52773.0,0.0,15750.0,0.0
part561,8,60095.0,0.0,15750.0,0.0
part561,9,67746.0,0.0,15750.0,0.0
part561,10,74711.0,0.0,15750.0,0.0
part561,11,82124.0,0.0,15750.0,0.0
part561,12,89775.0,0.0,15750.0,0.0
part561,13,81935.0,0.0,15750.0,0.0
part562,1,5385.0,0.0,10860.0,0.0
part562,2,10955.0,0.0,11250.0,0.0
part562,3,16410.0,0.0,11250.0,0.0
part562,4,10830.0,0.0,5335.0,0.0
part562,5,5285.0,0.0,5480.0,0.0
part562,6,0.0,0.0,5715.0,0.0
part562,7,0.0,0.0,5225.0,0.0
part562,8,0.0,0.0,5545.0,0.0
part562,9,0.0,0.0,5715.0,0.0
part562,10,0.0,0.0,5650.0,0.0
part562,11,0.0,0.0,11250.0,0.0
part562,12,0.0,0.0,11250.0,0.0
part562,13,0.0,0.0,11250.0,0.0
part563,1,1077.0,0.0,1875.0,0.0
part563,2,2191.0,0.0,2250.0,0.0
part563,3,3282.0,0.0,2250.0,0.0
part563,4,4288.0,0.0,2250.0,0.0
part563,5,5379.0,0.0,2250.0,0.0
part563,6,6522.0,0.0,2250.0,0.0
part563,7,5714.0,0.0,1130.0,0.0
part563,8,4560.0,0.0,2250.0,0.0
part563,9,3453.0,0.0,2250.0,0.0
part563,10,2248.0,0.0,2250.0,0.0
part563,11,1107.0,0.0,2250.0,0.0
part563,12,0.0,0.0,2250.0,0.0
part563,13,0.0,0.0,2250.0,0.0
part564,1,0.0,-0.0,0.0,0.0
part564,2,0.0,-0.0,0.0,0.0
part564,3,0.0,-0.0,0.0,0.0
part564,4,0.0,-0.0,0.0,0.0
part564,5,0.0,-0.0,0.0,0.0
part564,6,0.0,-0.0,0.0,0.0
part564,7,0.0,-0.0,0.0,0.0
part564,8,0.0,-0.0,0.0,0.0
part564,9,0.0,-0.0,0.0,0.0
part564,10,0.0,-0.0,0.0,0.0
part564,11,0.0,-0.0,0.0,0.0
part564,12,0.0,-0.0,0.0,0.0
part564,13,0.0,-0.0,0.0,0.0
part565,1,6462.0,0.0,13500.0,0.0
part565,2,13146.0,0.0,13500.0,0.0
part565,3,19692.0,0.0,13500.0,0.0
part565,4,25728.0,0.0,13500.0,0.0
part565,5,32274.0,0.0,13500.0,0.0
part565,6,39132.0,0.0,13500.0,0.0
part565,7,45234.0,0.0,13500.0,0.0
part565,8,51510.0,0.0,13500.0,0.0
part565,9,58068.0,0.0,13500.0,0.0
part565,10,50838.0,0.0,13500.0,0.0
part565,11,43992.0,0.0,13500.0,0.0
part565,12,37350.0,0.0,13500.0,0.0
part565,13,30630.0,0.0,13500.0,0.0
part566,1,9693.0,0.0,20250.0,0.0
part566,2,19719.0,0.0,20250.0,0.0
part566,3,29538.0,0.0,20250.0,0.0
part566,4,38592.0,0.0,20250.0,0.0
part566,5,48411.0,0.0,20250.0,0.0
part566,6,58698.0,0.0,20250.0,0.0
part566,7,67851.0,0.0,20250.0,0.0
part566,8,77265.0,0.0,20250.0,0.0
part566,9,67302.0,0.0,20250.0,0.0
part566,10,56457.0,0.0,20250.0,0.0
part566,11,46188.0,0.0,20250.0,0.0
part566,12,36225.0,0.0,20250.0,0.0
part566,13,26145.0,0.0,20250.0,0.0
part567,1,4308.0,0.0,9000.0,0.0
part567,2,8764.0,0.0,9000.0,0.0
part567,3,13128.0,0.0,9000.0,0.0
part567,4,17152.0,0.0,9000.0,0.0
part567,5,21516.0,0.0,9000.0,0.0
part567,6,26088.0,0.0,9000.0,0.0
part567,7,30156.0,0.0,9000.0,0.0
part567,8,34340.0,0.0,9000.0,0.0
part567,9,38712.0,0.0,9000.0,0.0
part567,10,42692.0,0.0,9000.0,0.0
part567,11,46928.0,0.0,9000.0,0.0
part567,12,51300.0,0.0,9000.0,0.0
part567,13,55620.0,0.0,9000.0,0.0
part568,1,7539.0,0.0,15750.0,0.0
part568,2,15337.0,0.0,15750.0,0.0
part568,3,22974.0,0.0,15750.0,0.0
part568,4,30016.0,0.0,15750.0,0.0
part568,5,37653.0,0.0,15750.0,0.0
part568,6,45654.0,0.0,15750.0,0.0
part568,7,52773.0,0.0,15750.0,0.0
part568,8,60095.0,0.0,15750.0,0.0
part568,9,52346.0,0.0,15750.0,0.0
part568,10,43911.0,0.0,15750.0,0.0
part568,11,35924.0,0.0,15750.0,0.0
part568,12,28175.0,0.0,15750.0,0.0
part568,13,20335.0,0.0,15750.0,0.0
part569,1,10770.0,0.0,22500.0,0.0
part569,2,21910.0,0.0,22500.0,0.0
part569,3,32820.0,0.0,22500.0,0.0
part569,4,42880.0,0.0,22500.0,0.0
part569,5,53790.0,0.0,22500.0,0.0
part569,6,65220.0,0.0,22500.0,0.0
part569,7,75390.0,0.0,22500.0,0.0
part569,8,85850.0,0.0,22500.0,0.0
part569,9,96780.0,0.0,22500.0,0.0
part569,10,106730.0,0.0,22500.0,0.0
part569,11,95320.0,0.0,22500.0,0.0
part569,12,84250.0,0.0,22500.0,0.0
part569,13,73050.0,0.0,22500.0,0.0
part57,1,3231.0,0.0,6516.0,0.0
part57,2,6573.0,0.0,6750.0,0.0
part57,3,9846.0,0.0,6750.0,0.0
part57,4,6498.0,0.0,3201.0,0.0
part57,5,3171.0,0.0,3288.0,0.0
part57,6,0.0,0.0,3429.0,0.0
part57,7,0.0,0.0,3135.0,0.0
part57,8,0.0,0.0,3327.0,0.0
part57,9,0.0,0.0,3429.0,0.0
part57,10,0.0,0.0,3390.0,0.0
part57,11,0.0,0.0,6750.0,0.0
part57,12,0.0,0.0,6750.0,0.0
part57,13,0.0,0.0,6750.0,0.0
part570,1,2154.0,0.0,4500.0,0.0
part570,2,4382.0,0.0,4500.0,0.0
part570,3,6564.0,0.0,4500.0,0.0
part570,4,8576.0,0.0,4500.0,0.0
part570,5,10758.0,0.0,4500.0,0.0
part570,6,13044.0,0.0,4500.0,0.0
part570,7,15078.0,0.0,4500.0,0.0
part570,8,17170.0,0.0,4500.0,0.0
part570,9,19356.0,0.0,4500.0,0.0
part570,10,21346.0,0.0,4500.0,0.0
part570,11,23464.0,0.0,4500.0,0.0
part570,12,25650.0,0.0,4500.0,0.0
part570,13,23410.0,0.0,4500.0,0.0
part571,1,6462.0,0.0,13500.0,0.0
part571,2,13146.0,0.0,13500.0,0.0
part571,3,19692.0,0.0,13500.0,0.0
part571,4,25728.0,0.0,13500.0,0.0
part571,5,32274.0,0.0,13500.0,0.0
part571,6,39132.0,0.0,13500.0,0.0
part571,7,45234.0,0.0,13500.0,0.0
part571,8,51510.0,0.0,13500.0,0.0
part571,9,58068.0,0.0,13500.0,0.0
part571,10,50838.0,0.0,13500.0,0.0
part571,11,43992.0,0.0,13500.0,0.0
part571,12,37350.0,0.0,13500.0,0.0
part571,13,30630.0,0.0,13500.0,0.0
part572,1,6462.0,0.0,11538.0,0.0
part572,2,13146.0,0.0,13500.0,0.0
part572,3,19692.0,0.0,13500.0,0.0
part572,4,25728.0,0.0,13500.0,0.0
part572,5,32274.0,0.0,13500.0,0.0
part572,6,27894.0,0.0,6654.0,0.0
part572,7,20796.0,0.0,6858.0,0.0
part572,8,13872.0,0.0,6780.0,0.0
part572,9,7230.0,0.0,13500.0,0.0
part572,10,0.0,0.0,13500.0,0.0
part572,11,0.0,0.0,13500.0,0.0
part572,12,0.0,0.0,13500.0,0.0
part572,13,0.0,0.0,13500.0,0.0
part573,1,9693.0,0.0,18315.0,0.0
part573,2,19719.0,0.0,20250.0,0.0
part573,3,29538.0,0.0,20250.0,0.0
part573,4,38592.0,0.0,20250.0,0.0
part573,5,30546.0,0.0,10287.0,0.0
part573,6,21033.0,0.0,9405.0,0.0
part573,7,10386.0,0.0,9981.0,0.0
part573,8,0.0,0.0,10287.0,0.0
part573,9,0.0,0.0,10170.0,0.0
part573,10,0.0,0.0,20250.0,0.0
part573,11,0.0,0.0,20250.0,0.0
part573,12,0.0,0.0,20250.0,0.0
part573,13,0.0,0.0,20250.0,0.0
part574,1,6462.0,0.0,13500.0,0.0
part574,2,13146.0,0.0,13500.0,0.0
part574,3,19692.0,0.0,13500.0,0.0
part574,4,25728.0,0.0,13500.0,0.0
part574,5,32274.0,0.0,13500.0,0.0
part574,6,39132.0,0.0,13500.0,0.0
part574,7,45234.0,0.0,13500.0,0.0
part574,8,51510.0,0.0,13500.0,0.0
part574,9,58068.0,0.0,13500.0,0.0
part574,10,50838.0,0.0,13500.0,0.0
part574,11,43992.0,0.0,13500.0,0.0
part574,12,37350.0,0.0,13500.0,0.0
part574,13,30630.0,0.0,13500.0,0.0
part575,1,3231.0,0.0,6750.0,0.0
part575,2,6573.0,0.0,6750.0,0.0
part575,3,9846.0,0.0,6750.0,0.0
part575,4,12864.0,0.0,6750.0,0.0
part575,5,16137.0,0.0,6750.0,0.0
part575,6,19566.0,0.0,6750.0,0.0
part575,7,22617.0,0.0,6750.0,0.0
part575,8,25755.0,0.0,6750.0,0.0
part575,9,29034.0,0.0,6750.0,0.0
part575,10,32019.0,0.0,6750.0,0.0
part575,11,28596.0,0.0,6750.0,0.0
part575,12,25275.0,0.0,6750.0,0.0
part575,13,21915.0,0.0,6750.0,0.0
part576,1,5385.0,0.0,11205.0,0.0
part576,2,0.0,0.0,5705.0,0.0
part576,3,0.0,0.0,5280.0,0.0
part576,4,0.0,0.0,5705.0,0.0
part576,5,0.0,0.0,5965.0,0.0
part576,6,0.0,0.0,5335.0,0.0
part576,7,0.0,0.0,5480.0,0.0
part576,8,0.0,0.0,5715.0,0.0
part576,9,0.0,0.0,5225.0,0.0
part576,10,0.0,0.0,5545.0,0.0
part576,11,0.0,0.0,5715.0,0.0
part576,12,0.0,0.0,5650.0,0.0
part576,13,0.0,0.0,11250.0,0.0
part577,1,2154.0,0.0,3750.0,0.0
part577,2,4382.0,0.0,4500.0,0.0
part577,3,6564.0,0.0,4500.0,0.0
part577,4,8576.0,0.0,4500.0,0.0
part577,5,10758.0,0.0,4500.0,0.0
part577,6,13044.0,0.0,4500.0,0.0
part577,7,11428.0,0.0,2260.0,0.0
part577,8,9120.0,0.0,4500.0,0.0
part577,9,6906.0,0.0,4500.0,0.0
part577,10,4496.0,0.0,4500.0,0.0
part577,11,2214.0,0.0,4500.0,0.0
part577,12,0.0,0.0,4500.0,0.0
part577,13,0.0,0.0,4500.0,0.0
part578,1,5385.0,0.0,10175.0,0.0
part578,2,10955.0,0.0,11250.0,0.0
part578,3,16410.0,0.0,11250.0,0.0
part578,4,21440.0,0.0,11250.0,0.0
part578,5,16970.0,0.0,5715.0,0.0
part578,6,11685.0,0.0,5225.0,0.0
part578,7,5770.0,0.0,5545.0,0.0
part578,8,0.0,0.0,5715.0,0.0
part578,9,0.0,0.0,5650.0,0.0
part578,10,0.0,0.0,11250.0,0.0
part578,11,0.0,0.0,11250.0,0.0
part578,12,0.0,0.0,11250.0,0.0
part578,13,0.0,0.0,11250.0,0.0
part579,1,4308.0,0.0,9000.0,0.0
part579,2,8764.0,0.0,9000.0,0.0
part579,3,13128.0,0.0,9000.0,0.0
part579,4,17152.0,0.0,9000.0,0.0
part579,5,21516.0,0.0,9000.0,0.0
part579,6,26088.0,0.0,9000.0,0.0
part579,7,30156.0,0.0,9000.0,0.0
part579,8,34340.0,0.0,9000.0,0.0
part579,9,38712.0,0.0,9000.0,0.0
part579,10,33892.0,0.0,9000.0,0.0
part579,11,29328.0,0.0,9000.0,0.0
part579,12,24900.0,0.0,9000.0,0.0
part579,13,20420.0,0.0,9000.0,0.0
part58,1,6462.0,0.0,11538.0,0.0
part58,2,13146.0,0.0,13500.0,0.0
part58,3,19692.0,0.0,13500.0,0.0
part58,4,25728.0,0.0,13500.0,0.0
part58,5,32274.0,0.0,13500.0,0.0
part58,6,27894.0,0.0,6654.0,0.0
part58,7,20796.0,0.0,6858.0,0.0
part58,8,13872.0,0.0,6780.0,0.0
part58,9,7230.0,0.0,13500.0,0.0
part58,10,0.0,0.0,13500.0,0.0
part58,11,0.0,0.0,13500.0,0.0
part58,12,0.0,0.0,13500.0,0.0
part58,13,0.0,0.0,13500.0,0.0
part580,1,10770.0,0.0,22500.0,0.0
part580,2,21910.0,0.0,22500.0,0.0
part580,3,32820.0,0.0,22500.0,0.0
part580,4,42880.0,0.0,22500.0,0.0
part580,5,53790.0,0.0,22500.0,0.0
part580,6,65220.0,0.0,22500.0,0.0
part580,7,75390.0,0.0,22500.0,0.0
part580,8,85850.0,0.0,22500.0,0.0
part580,9,96780.0,0.0,22500.0,0.0
part580,10,106730.0,0.0,22500.0,0.0
part580,11,117320.0,0.0,22500.0,0.0
part580,12,128250.0,0.0,22500.0,0.0
part580,13,139050.0,0.0,22500.0,0.0
part581,1,7539.0,0.0,14966.0,0.0
part581,2,15337.0,0.0,15750.0,0.0
part581,3,8358.0,0.0,7987.0,0.0
part581,4,0.0,0.0,8351.0,0.0
part581,5,0.0,0.0,7469.0,0.0
part581,6,0.0,0.0,7672.0,0.0
part581,7,0.0,0.0,8001.0,0.0
part581,8,0.0,0.0,7315.0,0.0
part581,9,0.0,0.0,7763.0,0.0
part581,10,0.0,0.0,8001.0,0.0
part581,11,0.0,0.0,7910.0,0.0
part581,12,0.0,0.0,15750.0,0.0
part581,13,0.0,0.0,15750.0,0.0
part582,1,8616.0,0.0,17928.0,0.0
part582,2,0.0,0.0,9128.0,0.0
part582,3,0.0,0.0,8448.0,0.0
part582,4,0.0,0.0,9128.0,0.0
part582,5,0.0,0.0,9544.0,0.0
part582,6,0.0,0.0,8536.0,0.0
part582,7,0.0,0.0,8768.0,0.0
part582,8,0.0,0.0,9144.0,0.0
part582,9,0.0,0.0,8360.0,0.0
part582,10,0.0,0.0,8872.0,0.0
part582,11,0.0,0.0,9144.0,0.0
part582,12,0.0,0.0,9040.0,0.0
part582,13,0.0,0.0,18000.0,0.0
part583,1,0.0,-0.0,0.0,0.0
part583,2,0.0,-0.0,0.0,0.0
part583,3,0.0,-0.0,0.0,0.0
part583,4,0.0,-0.0,0.0,0.0
part583,5,0.0,-0.0,0.0,0.0
part583,6,0.0,-0.0,0.0,0.0
part583,7,0.0,-0.0,0.0,0.0
part583,8,0.0,-0.0,0.0,0.0
part583,9,0.0,-0.0,0.0,0.0
part583,10,0.0,-0.0,0.0,0.0
part583,11,0.0,-0.0,0.0,0.0
part583,12,0.0,-0.0,0.0,0.0
part583,13,0.0,-0.0,0.0,0.0
part584,1,4308.0,0.0,9000.0,0.0
part584,2,8764.0,0.0,9000.0,0.0
part584,3,13128.0,0.0,9000.0,0.0
part584,4,17152.0,0.0,9000.0,0.0
part584,5,21516.0,0.0,9000.0,0.0
part584,6,26088.0,0.0,9000.0,0.0
part584,7,30156.0,0.0,9000.0,0.0
part584,8,25540.0,0.0,9000.0,0.0
part584,9,21112.0,0.0,9000.0,0.0
part584,10,16292.0,0.0,9000.0,0.0
part584,11,11728.0,0.0,9000.0,0.0
part584,12,7300.0,0.0,9000.0,0.0
part584,13,2820.0,0.0,9000.0,0.0
part585,1,5385.0,0.0,11250.0,0.0
part585,2,10955.0,0.0,11250.0,0.0
part585,3,16410.0,0.0,11250.0,0.0
part585,4,21440.0,0.0,11250.0,0.0
part585,5,26895.0,0.0,11250.0,0.0
part585,6,32610.0,0.0,11250.0,0.0
part585,7,37695.0,0.0,11250.0,0.0
part585,8,42925.0,0.0,11250.0,0.0
part585,9,48390.0,0.0,11250.0,0.0
part585,10,53365.0,0.0,11250.0,0.0
part585,11,47660.0,0.0,11250.0,0.0
part585,12,42125.0,0.0,11250.0,0.0
part585,13,36525.0,0.0,11250.0,0.0
part586,1,0.0,-0.0,0.0,0.0
part586,2,0.0,-0.0,0.0,0.0
part586,3,0.0,-0.0,0.0,0.0
part586,4,0.0,-0.0,0.0,0.0
part586,5,0.0,-0.0,0.0,0.0
part586,6,0.0,-0.0,0.0,0.0
part586,7,0.0,-0.0,0.0,0.0
part586,8,0.0,-0.0,0.0,0.0
part586,9,0.0,-0.0,0.0,0.0
part586,10,0.0,-0.0,0.0,0.0
part586,11,0.0,-0.0,0.0,0.0
part586,12,0.0,-0.0,0.0,0.0
part586,13,0.0,-0.0,0.0,0.0
part587,1,9693.0,0.0,16875.0,0.0
part587,2,19719.0,0.0,20250.0,0.0
part587,3,29538.0,0.0,20250.0,0.0
part587,4,38592.0,0.0,20250.0,0.0
part587,5,48411.0,0.0,20250.0,0.0
part587,6,58698.0,0.0,20250.0,0.0
part587,7,51426.0,0.0,10170.0,0.0
part587,8,41040.0,0.0,20250.0,0.0
part587,9,31077.0,0.0,20250.0,0.0
part587,10,20232.0,0.0,20250.0,0.0
part587,11,9963.0,0.0,20250.0,0.0
part587,12,0.0,0.0,20250.0,0.0
part587,13,0.0,0.0,20250.0,0.0
part588,1,1077.0,0.0,2250.0,0.0
part588,2,2191.0,0.0,2250.0,0.0
part588,3,3282.0,0.0,2250.0,0.0
part588,4,4288.0,0.0,2250.0,0.0
part588,5,5379.0,0.0,2250.0,0.0
part588,6,6522.0,0.0,2250.0,0.0
part588,7,7539.0,0.0,2250.0,0.0
part588,8,8585.0,0.0,2250.0,0.0
part588,9,9678.0,0.0,2250.0,0.0
part588,10,8473.0,0.0,2250.0,0.0
part588,11,7332.0,0.0,2250.0,0.0
part588,12,6225.0,0.0,2250.0,0.0
part588,13,5105.0,0.0,2250.0,0.0
part589,1,2154.0,0.0,4276.0,0.0
part589,2,4382.0,0.0,4500.0,0.0
part589,3,2388.0,0.0,2282.0,0.0
part589,4,0.0,0.0,2386.0,0.0
part589,5,0.0,0.0,2134.0,0.0
part589,6,0.0,0.0,2192.0,0.0
part589,7,0.0,0.0,2286.0,0.0
part589,8,0.0,0.0,2090.0,0.0
part589,9,0.0,0.0,2218.0,0.0
part589,10,0.0,0.0,2286.0,0.0
part589,11,0.0,0.0,2260.0,0.0
part589,12,0.0,0.0,4500.0,0.0
part589,13,0.0,0.0,4500.0,0.0
part59,1,8616.0,0.0,18000.0,0.0
part59,2,17528.0,0.0,18000.0,0.0
part59,3,26256.0,0.0,18000.0,0.0
part59,4,34304.0,0.0,18000.0,0.0
part59,5,43032.0,0.0,18000.0,0.0
part59,6,52176.0,0.0,18000.0,0.0
part59,7,60312.0,0.0,18000.0,0.0
part59,8,68680.0,0.0,18000.0,0.0
part59,9,77424.0,0.0,18000.0,0.0
part59,10,85384.0,0.0,18000.0,0.0
part59,11,93856.0,0.0,18000.0,0.0
part59,12,102600.0,0.0,18000.0,0.0
part59,13,93640.0,0.0,18000.0,0.0
part590,1,9693.0,0.0,19242.0,0.0
part590,2,19719.0,0.0,20250.0,0.0
part590,3,10746.0,0.0,10269.0,0.0
part590,4,0.0,0.0,10737.0,0.0
part590,5,0.0,0.0,9603.0,0.0
part590,6,0.0,0.0,9864.0,0.0
part590,7,0.0,0.0,10287.0,0.0
part590,8,0.0,0.0,9405.0,0.0
part590,9,0.0,0.0,9981.0,0.0
part590,10,0.0,0.0,10287.0,0.0
part590,11,0.0,0.0,10170.0,0.0
part590,12,0.0,0.0,20250.0,0.0
part590,13,0.0,0.0,20250.0,0.0
part591,1,9693.0,0.0,20250.0,0.0
part591,2,19719.0,0.0,20250.0,0.0
part591,3,29538.0,0.0,20250.0,0.0
part591,4,38592.0,0.0,20250.0,0.0
part591,5,48411.0,0.0,20250.0,0.0
part591,6,58698.0,0.0,20250.0,0.0
part591,7,67851.0,0.0,20250.0,0.0
part591,8,77265.0,0.0,20250.0,0.0
part591,9,67302.0,0.0,20250.0,0.0
part591,10,56457.0,0.0,20250.0,0.0
part591,11,46188.0,0.0,20250.0,0.0
part591,12,36225.0,0.0,20250.0,0.0
part591,13,26145.0,0.0,20250.0,0.0
part592,1,3231.0,0.0,6750.0,0.0
part592,2,6573.0,0.0,6750.0,0.0
part592,3,9846.0,0.0,6750.0,0.0
part592,4,12864.0,0.0,6750.0,0.0
part592,5,16137.0,0.0,6750.0,0.0
