part_number,time_period,mode,OrderQty,ArrivalQty
part559,7,P,0.0,0.0
part559,7,R,0.0,0.0
part559,8,P,0.0,0.0
part559,8,R,0.0,0.0
part559,9,P,0.0,0.0
part559,9,R,0.0,0.0
part559,10,P,0.0,0.0
part559,10,R,0.0,0.0
part559,11,P,0.0,0.0
part559,11,R,0.0,0.0
part559,12,P,0.0,0.0
part559,12,R,0.0,0.0
part559,13,P,0.0,0.0
part559,13,R,0.0,0.0
part56,1,P,0.0,0.0
part56,1,R,156.0,0.0
part56,2,P,0.0,0.0
part56,2,R,0.0,0.0
part56,3,P,0.0,0.0
part56,3,R,0.0,0.0
part56,4,P,0.0,0.0
part56,4,R,2366.0,156.0
part56,5,P,0.0,0.0
part56,5,R,2308.0,0.0
part56,6,P,0.0,0.0
part56,6,R,2214.0,0.0
part56,7,P,0.0,0.0
part56,7,R,2410.0,2366.0
part56,8,P,0.0,0.0
part56,8,R,2282.0,2308.0
part56,9,P,0.0,0.0
part56,9,R,2214.0,2214.0
part56,10,P,0.0,0.0
part56,10,R,2240.0,2410.0
part56,11,P,0.0,0.0
part56,11,R,0.0,2282.0
part56,12,P,0.0,0.0
part56,12,R,0.0,2214.0
part56,13,P,0.0,0.0
part56,13,R,0.0,2240.0
part560,1,P,0.0,0.0
part560,1,R,0.0,0.0
part560,2,P,0.0,0.0
part560,2,R,0.0,0.0
part560,3,P,0.0,0.0
part560,3,R,0.0,0.0
part560,4,P,0.0,0.0
part560,4,R,0.0,0.0
part560,5,P,0.0,0.0
part560,5,R,0.0,0.0
part560,6,P,0.0,0.0
part560,6,R,0.0,0.0
part560,7,P,0.0,0.0
part560,7,R,0.0,0.0
part560,8,P,0.0,0.0
part560,8,R,0.0,0.0
part560,9,P,0.0,0.0
part560,9,R,0.0,0.0
part560,10,P,0.0,0.0
part560,10,R,0.0,0.0
part560,11,P,0.0,0.0
part560,11,R,0.0,0.0
part560,12,P,0.0,0.0
part560,12,R,0.0,0.0
part560,13,P,0.0,0.0
part560,13,R,0.0,0.0
part561,1,P,0.0,0.0
part561,1,R,0.0,0.0
part561,2,P,0.0,0.0
part561,2,R,0.0,0.0
part561,3,P,0.0,0.0
part561,3,R,0.0,0.0
part561,4,P,0.0,0.0
part561,4,R,0.0,0.0
part561,5,P,0.0,0.0
part561,5,R,0.0,0.0
part561,6,P,0.0,0.0
part561,6,R,0.0,0.0
part561,7,P,0.0,0.0
part561,7,R,0.0,0.0
part561,8,P,0.0,0.0
part561,8,R,0.0,0.0
part561,9,P,0.0,0.0
part561,9,R,0.0,0.0
part561,10,P,0.0,0.0
part561,10,R,0.0,0.0
part561,11,P,0.0,0.0
part561,11,R,0.0,0.0
part561,12,P,0.0,0.0
part561,12,R,0.0,0.0
part561,13,P,0.0,0.0
part561,13,R,0.0,0.0
part562,1,P,0.0,0.0
part562,1,R,390.0,0.0
part562,2,P,0.0,0.0
part562,2,R,0.0,0.0
part562,3,P,0.0,0.0
part562,3,R,0.0,0.0
part562,4,P,0.0,0.0
part562,4,R,5915.0,390.0
part562,5,P,0.0,0.0
part562,5,R,5770.0,0.0
part562,6,P,0.0,0.0
part562,6,R,5535.0,0.0
part562,7,P,0.0,0.0
part562,7,R,6025.0,5915.0
part562,8,P,0.0,0.0
part562,8,R,5705.0,5770.0
part562,9,P,0.0,0.0
part562,9,R,5535.0,5535.0
part562,10,P,0.0,0.0
part562,10,R,5600.0,6025.0
part562,11,P,0.0,0.0
part562,11,R,0.0,5705.0
part562,12,P,0.0,0.0
part562,12,R,0.0,5535.0
part562,13,P,0.0,0.0
part562,13,R,0.0,5600.0
part563,1,P,0.0,0.0
part563,1,R,375.0,0.0
part563,2,P,0.0,0.0
part563,2,R,0.0,0.0
part563,3,P,0.0,0.0
part563,3,R,0.0,0.0
part563,4,P,0.0,0.0
part563,4,R,0.0,0.0
part563,5,P,0.0,0.0
part563,5,R,0.0,0.0
part563,6,P,0.0,0.0
part563,6,R,0.0,0.0
part563,7,P,0.0,0.0
part563,7,R,1120.0,375.0
part563,8,P,0.0,0.0
part563,8,R,0.0,0.0
part563,9,P,0.0,0.0
part563,9,R,0.0,0.0
part563,10,P,0.0,0.0
part563,10,R,0.0,0.0
part563,11,P,0.0,0.0
part563,11,R,0.0,0.0
part563,12,P,0.0,0.0
part563,12,R,0.0,0.0
part563,13,P,0.0,0.0
part563,13,R,0.0,1120.0
part564,1,P,-0.0,0.0
part564,1,R,-0.0,0.0
part564,2,P,-0.0,0.0
part564,2,R,-0.0,0.0
part564,3,P,-0.0,0.0
part564,3,R,-0.0,0.0
part564,4,P,-0.0,0.0
part564,4,R,-0.0,0.0
part564,5,P,-0.0,0.0
part564,5,R,-0.0,0.0
part564,6,P,-0.0,0.0
part564,6,R,-0.0,0.0
part564,7,P,-0.0,0.0
part564,7,R,-0.0,0.0
part564,8,P,-0.0,0.0
part564,8,R,-0.0,0.0
part564,9,P,-0.0,0.0
part564,9,R,-0.0,0.0
part564,10,P,-0.0,0.0
part564,10,R,-0.0,0.0
part564,11,P,-0.0,0.0
part564,11,R,-0.0,0.0
part564,12,P,-0.0,0.0
part564,12,R,-0.0,0.0
part564,13,P,0.0,0.0
part564,13,R,0.0,0.0
part565,1,P,0.0,0.0
part565,1,R,0.0,0.0
part565,2,P,0.0,0.0
part565,2,R,0.0,0.0
part565,3,P,0.0,0.0
part565,3,R,0.0,0.0
part565,4,P,0.0,0.0
part565,4,R,0.0,0.0
part565,5,P,0.0,0.0
part565,5,R,0.0,0.0
part565,6,P,0.0,0.0
part565,6,R,0.0,0.0
part565,7,P,0.0,0.0
part565,7,R,0.0,0.0
part565,8,P,0.0,0.0
part565,8,R,0.0,0.0
part565,9,P,0.0,0.0
part565,9,R,0.0,0.0
part565,10,P,0.0,0.0
part565,10,R,0.0,0.0
part565,11,P,0.0,0.0
part565,11,R,0.0,0.0
part565,12,P,0.0,0.0
part565,12,R,0.0,0.0
part565,13,P,0.0,0.0
part565,13,R,0.0,0.0
part566,1,P,0.0,0.0
part566,1,R,0.0,0.0
part566,2,P,0.0,0.0
part566,2,R,0.0,0.0
part566,3,P,0.0,0.0
part566,3,R,0.0,0.0
part566,4,P,0.0,0.0
part566,4,R,0.0,0.0
part566,5,P,0.0,0.0
part566,5,R,0.0,0.0
part566,6,P,0.0,0.0
part566,6,R,0.0,0.0
part566,7,P,0.0,0.0
part566,7,R,0.0,0.0
part566,8,P,0.0,0.0
part566,8,R,0.0,0.0
part566,9,P,0.0,0.0
part566,9,R,0.0,0.0
part566,10,P,0.0,0.0
part566,10,R,0.0,0.0
part566,11,P,0.0,0.0
part566,11,R,0.0,0.0
part566,12,P,0.0,0.0
part566,12,R,0.0,0.0
part566,13,P,0.0,0.0
part566,13,R,0.0,0.0
part567,1,P,0.0,0.0
part567,1,R,0.0,0.0
part567,2,P,0.0,0.0
part567,2,R,0.0,0.0
part567,3,P,0.0,0.0
part567,3,R,0.0,0.0
part567,4,P,0.0,0.0
part567,4,R,0.0,0.0
part567,5,P,0.0,0.0
part567,5,R,0.0,0.0
part567,6,P,0.0,0.0
part567,6,R,0.0,0.0
part567,7,P,0.0,0.0
part567,7,R,0.0,0.0
part567,8,P,0.0,0.0
part567,8,R,0.0,0.0
part567,9,P,0.0,0.0
part567,9,R,0.0,0.0
part567,10,P,0.0,0.0
part567,10,R,0.0,0.0
part567,11,P,0.0,0.0
part567,11,R,0.0,0.0
part567,12,P,0.0,0.0
part567,12,R,0.0,0.0
part567,13,P,0.0,0.0
part567,13,R,0.0,0.0
part568,1,P,0.0,0.0
part568,1,R,0.0,0.0
part568,2,P,0.0,0.0
part568,2,R,0.0,0.0
part568,3,P,0.0,0.0
part568,3,R,0.0,0.0
part568,4,P,0.0,0.0
part568,4,R,0.0,0.0
part568,5,P,0.0,0.0
part568,5,R,0.0,0.0
part568,6,P,0.0,0.0
part568,6,R,0.0,0.0
part568,7,P,0.0,0.0
part568,7,R,0.0,0.0
part568,8,P,0.0,0.0
part568,8,R,0.0,0.0
part568,9,P,0.0,0.0
part568,9,R,0.0,0.0
part568,10,P,0.0,0.0
part568,10,R,0.0,0.0
part568,11,P,0.0,0.0
part568,11,R,0.0,0.0
part568,12,P,0.0,0.0
part568,12,R,0.0,0.0
part568,13,P,0.0,0.0
part568,13,R,0.0,0.0
part569,1,P,0.0,0.0
part569,1,R,0.0,0.0
part569,2,P,0.0,0.0
part569,2,R,0.0,0.0
part569,3,P,0.0,0.0
part569,3,R,0.0,0.0
part569,4,P,0.0,0.0
part569,4,R,0.0,0.0
part569,5,P,0.0,0.0
part569,5,R,0.0,0.0
part569,6,P,0.0,0.0
part569,6,R,0.0,0.0
part569,7,P,0.0,0.0
part569,7,R,0.0,0.0
part569,8,P,0.0,0.0
part569,8,R,0.0,0.0
part569,9,P,0.0,0.0
part569,9,R,0.0,0.0
part569,10,P,0.0,0.0
part569,10,R,0.0,0.0
part569,11,P,0.0,0.0
part569,11,R,0.0,0.0
part569,12,P,0.0,0.0
part569,12,R,0.0,0.0
part569,13,P,0.0,0.0
part569,13,R,0.0,0.0
part57,1,P,0.0,0.0
part57,1,R,234.0,0.0
part57,2,P,0.0,0.0
part57,2,R,0.0,0.0
part57,3,P,0.0,0.0
part57,3,R,0.0,0.0
part57,4,P,0.0,0.0
part57,4,R,3549.0,234.0
part57,5,P,0.0,0.0
part57,5,R,3462.0,0.0
part57,6,P,0.0,0.0
part57,6,R,3321.0,0.0
part57,7,P,0.0,0.0
part57,7,R,3615.0,3549.0
part57,8,P,0.0,0.0
part57,8,R,3423.0,3462.0
part57,9,P,0.0,0.0
part57,9,R,3321.0,3321.0
part57,10,P,0.0,0.0
part57,10,R,3360.0,3615.0
part57,11,P,0.0,0.0
part57,11,R,0.0,3423.0
part57,12,P,0.0,0.0
part57,12,R,0.0,3321.0
part57,13,P,0.0,0.0
part57,13,R,0.0,3360.0
part570,1,P,0.0,0.0
part570,1,R,0.0,0.0
part570,2,P,0.0,0.0
part570,2,R,0.0,0.0
part570,3,P,0.0,0.0
part570,3,R,0.0,0.0
part570,4,P,0.0,0.0
part570,4,R,0.0,0.0
part570,5,P,0.0,0.0
part570,5,R,0.0,0.0
part570,6,P,0.0,0.0
part570,6,R,0.0,0.0
part570,7,P,0.0,0.0
part570,7,R,0.0,0.0
part570,8,P,0.0,0.0
part570,8,R,0.0,0.0
part570,9,P,0.0,0.0
part570,9,R,0.0,0.0
part570,10,P,0.0,0.0
part570,10,R,0.0,0.0
part570,11,P,0.0,0.0
part570,11,R,0.0,0.0
part570,12,P,0.0,0.0
part570,12,R,0.0,0.0
part570,13,P,0.0,0.0
part570,13,R,0.0,0.0
part571,1,P,0.0,0.0
part571,1,R,0.0,0.0
part571,2,P,0.0,0.0
part571,2,R,0.0,0.0
part571,3,P,0.0,0.0
part571,3,R,0.0,0.0
part571,4,P,0.0,0.0
part571,4,R,0.0,0.0
part571,5,P,0.0,0.0
part571,5,R,0.0,0.0
part571,6,P,0.0,0.0
part571,6,R,0.0,0.0
part571,7,P,0.0,0.0
part571,7,R,0.0,0.0
part571,8,P,0.0,0.0
part571,8,R,0.0,0.0
part571,9,P,0.0,0.0
part571,9,R,0.0,0.0
part571,10,P,0.0,0.0
part571,10,R,0.0,0.0
part571,11,P,0.0,0.0
part571,11,R,0.0,0.0
part571,12,P,0.0,0.0
part571,12,R,0.0,0.0
part571,13,P,0.0,0.0
part571,13,R,0.0,0.0
part572,1,P,0.0,0.0
part572,1,R,1962.0,0.0
part572,2,P,0.0,0.0
part572,2,R,0.0,0.0
part572,3,P,0.0,0.0
part572,3,R,0.0,0.0
part572,4,P,0.0,0.0
part572,4,R,0.0,0.0
part572,5,P,0.0,0.0
part572,5,R,0.0,0.0
part572,6,P,0.0,0.0
part572,6,R,6846.0,1962.0
part572,7,P,0.0,0.0
part572,7,R,6642.0,0.0
part572,8,P,0.0,0.0
part572,8,R,6720.0,0.0
part572,9,P,0.0,0.0
part572,9,R,0.0,0.0
part572,10,P,0.0,0.0
part572,10,R,0.0,0.0
part572,11,P,0.0,0.0
part572,11,R,0.0,6846.0
part572,12,P,0.0,0.0
part572,12,R,0.0,6642.0
part572,13,P,0.0,0.0
part572,13,R,0.0,6720.0
part573,1,P,0.0,0.0
part573,1,R,1935.0,0.0
part573,2,P,0.0,0.0
part573,2,R,0.0,0.0
part573,3,P,0.0,0.0
part573,3,R,0.0,0.0
part573,4,P,0.0,0.0
part573,4,R,0.0,0.0
part573,5,P,0.0,0.0
part573,5,R,9963.0,1935.0
part573,6,P,0.0,0.0
part573,6,R,10845.0,0.0
part573,7,P,0.0,0.0
part573,7,R,10269.0,0.0
part573,8,P,0.0,0.0
part573,8,R,9963.0,0.0
part573,9,P,0.0,0.0
part573,9,R,10080.0,9963.0
part573,10,P,0.0,0.0
part573,10,R,0.0,10845.0
part573,11,P,0.0,0.0
part573,11,R,0.0,10269.0
part573,12,P,0.0,0.0
part573,12,R,0.0,9963.0
part573,13,P,0.0,0.0
part573,13,R,0.0,10080.0
part574,1,P,0.0,0.0
part574,1,R,0.0,0.0
part574,2,P,0.0,0.0
part574,2,R,0.0,0.0
part574,3,P,0.0,0.0
part574,3,R,0.0,0.0
part574,4,P,0.0,0.0
part574,4,R,0.0,0.0
part574,5,P,0.0,0.0
part574,5,R,0.0,0.0
part574,6,P,0.0,0.0
part574,6,R,0.0,0.0
part574,7,P,0.0,0.0
part574,7,R,0.0,0.0
part574,8,P,0.0,0.0
part574,8,R,0.0,0.0
part574,9,P,0.0,0.0
part574,9,R,0.0,0.0
part574,10,P,0.0,0.0
part574,10,R,0.0,0.0
part574,11,P,0.0,0.0
part574,11,R,0.0,0.0
part574,12,P,0.0,0.0
part574,12,R,0.0,0.0
part574,13,P,0.0,0.0
part574,13,R,0.0,0.0
part575,1,P,0.0,0.0
part575,1,R,0.0,0.0
part575,2,P,0.0,0.0
part575,2,R,0.0,0.0
part575,3,P,0.0,0.0
part575,3,R,0.0,0.0
part575,4,P,0.0,0.0
part575,4,R,0.0,0.0
part575,5,P,0.0,0.0
part575,5,R,0.0,0.0
part575,6,P,0.0,0.0
part575,6,R,0.0,0.0
part575,7,P,0.0,0.0
part575,7,R,0.0,0.0
part575,8,P,0.0,0.0
part575,8,R,0.0,0.0
part575,9,P,0.0,0.0
part575,9,R,0.0,0.0
part575,10,P,0.0,0.0
part575,10,R,0.0,0.0
part575,11,P,0.0,0.0
part575,11,R,0.0,0.0
part575,12,P,0.0,0.0
part575,12,R,0.0,0.0
part575,13,P,0.0,0.0
part575,13,R,0.0,0.0
part576,1,P,0.0,0.0
part576,1,R,45.0,0.0
part576,2,P,0.0,0.0
part576,2,R,5545.0,45.0
part576,3,P,0.0,0.0
part576,3,R,5970.0,5545.0
part576,4,P,0.0,0.0
part576,4,R,5545.0,5970.0
part576,5,P,0.0,0.0
part576,5,R,5285.0,5545.0
part576,6,P,0.0,0.0
part576,6,R,5915.0,5285.0
part576,7,P,0.0,0.0
part576,7,R,5770.0,5915.0
part576,8,P,0.0,0.0
part576,8,R,5535.0,5770.0
part576,9,P,0.0,0.0
part576,9,R,6025.0,5535.0
part576,10,P,0.0,0.0
part576,10,R,5705.0,6025.0
part576,11,P,0.0,0.0
part576,11,R,5535.0,5705.0
part576,12,P,0.0,0.0
part576,12,R,5600.0,5535.0
part576,13,P,0.0,0.0
part576,13,R,0.0,5600.0
part577,1,P,0.0,0.0
part577,1,R,750.0,0.0
part577,2,P,0.0,0.0
part577,2,R,0.0,0.0
part577,3,P,0.0,0.0
part577,3,R,0.0,0.0
part577,4,P,0.0,0.0
part577,4,R,0.0,0.0
part577,5,P,0.0,0.0
part577,5,R,0.0,0.0
part577,6,P,0.0,0.0
part577,6,R,0.0,0.0
part577,7,P,0.0,0.0
part577,7,R,2240.0,750.0
part577,8,P,0.0,0.0
part577,8,R,0.0,0.0
part577,9,P,0.0,0.0
part577,9,R,0.0,0.0
part577,10,P,0.0,0.0
part577,10,R,0.0,0.0
part577,11,P,0.0,0.0
part577,11,R,0.0,0.0
part577,12,P,0.0,0.0
part577,12,R,0.0,0.0
part577,13,P,0.0,0.0
part577,13,R,0.0,2240.0
part578,1,P,0.0,0.0
part578,1,R,1075.0,0.0
part578,2,P,0.0,0.0
part578,2,R,0.0,0.0
part578,3,P,0.0,0.0
part578,3,R,0.0,0.0
part578,4,P,0.0,0.0
part578,4,R,0.0,0.0
part578,5,P,0.0,0.0
part578,5,R,5535.0,1075.0
part578,6,P,0.0,0.0
part578,6,R,6025.0,0.0
part578,7,P,0.0,0.0
part578,7,R,5705.0,0.0
part578,8,P,0.0,0.0
part578,8,R,5535.0,0.0
part578,9,P,0.0,0.0
part578,9,R,5600.0,5535.0
part578,10,P,0.0,0.0
part578,10,R,0.0,6025.0
part578,11,P,0.0,0.0
part578,11,R,0.0,5705.0
part578,12,P,0.0,0.0
part578,12,R,0.0,5535.0
part578,13,P,0.0,0.0
part578,13,R,0.0,5600.0
part579,1,P,0.0,0.0
part579,1,R,0.0,0.0
part579,2,P,0.0,0.0
part579,2,R,0.0,0.0
part579,3,P,0.0,0.0
part579,3,R,0.0,0.0
part579,4,P,0.0,0.0
part579,4,R,0.0,0.0
part579,5,P,0.0,0.0
part579,5,R,0.0,0.0
part579,6,P,0.0,0.0
part579,6,R,0.0,0.0
part579,7,P,0.0,0.0
part579,7,R,0.0,0.0
part579,8,P,0.0,0.0
part579,8,R,0.0,0.0
part579,9,P,0.0,0.0
part579,9,R,0.0,0.0
part579,10,P,0.0,0.0
part579,10,R,0.0,0.0
part579,11,P,0.0,0.0
part579,11,R,0.0,0.0
part579,12,P,0.0,0.0
part579,12,R,0.0,0.0
part579,13,P,0.0,0.0
part579,13,R,0.0,0.0
part58,1,P,0.0,0.0
part58,1,R,1962.0,0.0
part58,2,P,0.0,0.0
part58,2,R,0.0,0.0
part58,3,P,0.0,0.0
part58,3,R,0.0,0.0
part58,4,P,0.0,0.0
part58,4,R,0.0,0.0
part58,5,P,0.0,0.0
part58,5,R,0.0,0.0
part58,6,P,0.0,0.0
part58,6,R,6846.0,1962.0
part58,7,P,0.0,0.0
part58,7,R,6642.0,0.0
part58,8,P,0.0,0.0
part58,8,R,6720.0,0.0
part58,9,P,0.0,0.0
part58,9,R,0.0,0.0
part58,10,P,0.0,0.0
part58,10,R,0.0,0.0
part58,11,P,0.0,0.0
part58,11,R,0.0,6846.0
part58,12,P,0.0,0.0
part58,12,R,0.0,6642.0
part58,13,P,0.0,0.0
part58,13,R,0.0,6720.0
part580,1,P,0.0,0.0
part580,1,R,0.0,0.0
part580,2,P,0.0,0.0
part580,2,R,0.0,0.0
part580,3,P,0.0,0.0
part580,3,R,0.0,0.0
part580,4,P,0.0,0.0
part580,4,R,0.0,0.0
part580,5,P,0.0,0.0
part580,5,R,0.0,0.0
part580,6,P,0.0,0.0
part580,6,R,0.0,0.0
part580,7,P,0.0,0.0
part580,7,R,0.0,0.0
part580,8,P,0.0,0.0
part580,8,R,0.0,0.0
part580,9,P,0.0,0.0
part580,9,R,0.0,0.0
part580,10,P,0.0,0.0
part580,10,R,0.0,0.0
part580,11,P,0.0,0.0
part580,11,R,0.0,0.0
part580,12,P,0.0,0.0
part580,12,R,0.0,0.0
part580,13,P,0.0,0.0
part580,13,R,0.0,0.0
part581,1,P,0.0,0.0
part581,1,R,784.0,0.0
part581,2,P,0.0,0.0
part581,2,R,0.0,0.0
part581,3,P,0.0,0.0
part581,3,R,7763.0,784.0
part581,4,P,0.0,0.0
part581,4,R,7399.0,0.0
part581,5,P,0.0,0.0
part581,5,R,8281.0,7763.0
part581,6,P,0.0,0.0
part581,6,R,8078.0,7399.0
part581,7,P,0.0,0.0
part581,7,R,7749.0,8281.0
part581,8,P,0.0,0.0
part581,8,R,8435.0,8078.0
part581,9,P,0.0,0.0
part581,9,R,7987.0,7749.0
part581,10,P,0.0,0.0
part581,10,R,7749.0,8435.0
part581,11,P,0.0,0.0
part581,11,R,7840.0,7987.0
part581,12,P,0.0,0.0
part581,12,R,0.0,7749.0
part581,13,P,0.0,0.0
part581,13,R,0.0,7840.0
part582,1,P,0.0,0.0
part582,1,R,72.0,0.0
part582,2,P,0.0,0.0
part582,2,R,8872.0,72.0
part582,3,P,0.0,0.0
part582,3,R,9552.0,8872.0
part582,4,P,0.0,0.0
part582,4,R,8872.0,9552.0
part582,5,P,0.0,0.0
part582,5,R,8456.0,8872.0
part582,6,P,0.0,0.0
part582,6,R,9464.0,8456.0
part582,7,P,0.0,0.0
part582,7,R,9232.0,9464.0
part582,8,P,0.0,0.0
part582,8,R,8856.0,9232.0
part582,9,P,0.0,0.0
part582,9,R,9640.0,8856.0
part582,10,P,0.0,0.0
part582,10,R,9128.0,9640.0
part582,11,P,0.0,0.0
part582,11,R,8856.0,9128.0
part582,12,P,0.0,0.0
part582,12,R,8960.0,8856.0
part582,13,P,0.0,0.0
part582,13,R,0.0,8960.0
part583,1,P,-0.0,0.0
part583,1,R,-0.0,0.0
part583,2,P,-0.0,0.0
part583,2,R,-0.0,0.0
part583,3,P,-0.0,0.0
part583,3,R,-0.0,0.0
part583,4,P,-0.0,0.0
part583,4,R,-0.0,0.0
part583,5,P,-0.0,0.0
part583,5,R,-0.0,0.0
part583,6,P,-0.0,0.0
part583,6,R,-0.0,0.0
part583,7,P,-0.0,0.0
part583,7,R,-0.0,0.0
part583,8,P,-0.0,0.0
part583,8,R,-0.0,0.0
part583,9,P,-0.0,0.0
part583,9,R,-0.0,0.0
part583,10,P,-0.0,0.0
part583,10,R,-0.0,0.0
part583,11,P,-0.0,0.0
part583,11,R,-0.0,0.0
part583,12,P,-0.0,0.0
part583,12,R,0.0,0.0
part583,13,P,0.0,0.0
part583,13,R,0.0,0.0
part584,1,P,0.0,0.0
part584,1,R,0.0,0.0
part584,2,P,0.0,0.0
part584,2,R,0.0,0.0
part584,3,P,0.0,0.0
part584,3,R,0.0,0.0
part584,4,P,0.0,0.0
part584,4,R,0.0,0.0
part584,5,P,0.0,0.0
part584,5,R,0.0,0.0
part584,6,P,0.0,0.0
part584,6,R,0.0,0.0
part584,7,P,0.0,0.0
part584,7,R,0.0,0.0
part584,8,P,0.0,0.0
part584,8,R,0.0,0.0
part584,9,P,0.0,0.0
part584,9,R,0.0,0.0
part584,10,P,0.0,0.0
part584,10,R,0.0,0.0
part584,11,P,0.0,0.0
part584,11,R,0.0,0.0
part584,12,P,0.0,0.0
part584,12,R,0.0,0.0
part584,13,P,0.0,0.0
part584,13,R,0.0,0.0
part585,1,P,0.0,0.0
part585,1,R,0.0,0.0
part585,2,P,0.0,0.0
part585,2,R,0.0,0.0
part585,3,P,0.0,0.0
part585,3,R,0.0,0.0
part585,4,P,0.0,0.0
part585,4,R,0.0,0.0
part585,5,P,0.0,0.0
part585,5,R,0.0,0.0
part585,6,P,0.0,0.0
part585,6,R,0.0,0.0
part585,7,P,0.0,0.0
part585,7,R,0.0,0.0
part585,8,P,0.0,0.0
part585,8,R,0.0,0.0
part585,9,P,0.0,0.0
part585,9,R,0.0,0.0
part585,10,P,0.0,0.0
part585,10,R,0.0,0.0
part585,11,P,0.0,0.0
part585,11,R,0.0,0.0
part585,12,P,0.0,0.0
part585,12,R,0.0,0.0
part585,13,P,0.0,0.0
part585,13,R,0.0,0.0
part586,1,P,-0.0,0.0
part586,1,R,-0.0,0.0
part586,2,P,-0.0,0.0
part586,2,R,-0.0,0.0
part586,3,P,-0.0,0.0
part586,3,R,-0.0,0.0
part586,4,P,-0.0,0.0
part586,4,R,-0.0,0.0
part586,5,P,-0.0,0.0
part586,5,R,0.0,0.0
part586,6,P,-0.0,0.0
part586,6,R,0.0,0.0
part586,7,P,-0.0,0.0
part586,7,R,0.0,0.0
part586,8,P,0.0,0.0
part586,8,R,0.0,0.0
part586,9,P,0.0,0.0
part586,9,R,0.0,0.0
part586,10,P,0.0,0.0
part586,10,R,0.0,0.0
part586,11,P,0.0,0.0
part586,11,R,0.0,0.0
part586,12,P,0.0,0.0
part586,12,R,0.0,0.0
part586,13,P,0.0,0.0
part586,13,R,0.0,0.0
part587,1,P,0.0,0.0
part587,1,R,3375.0,0.0
part587,2,P,0.0,0.0
part587,2,R,0.0,0.0
part587,3,P,0.0,0.0
part587,3,R,0.0,0.0
part587,4,P,0.0,0.0
part587,4,R,0.0,0.0
part587,5,P,0.0,0.0
part587,5,R,0.0,0.0
part587,6,P,0.0,0.0
part587,6,R,0.0,0.0
part587,7,P,0.0,0.0
part587,7,R,10080.0,3375.0
part587,8,P,0.0,0.0
part587,8,R,0.0,0.0
part587,9,P,0.0,0.0
part587,9,R,0.0,0.0
part587,10,P,0.0,0.0
part587,10,R,0.0,0.0
part587,11,P,0.0,0.0
part587,11,R,0.0,0.0
part587,12,P,0.0,0.0
part587,12,R,0.0,0.0
part587,13,P,0.0,0.0
part587,13,R,0.0,10080.0
part588,1,P,0.0,0.0
part588,1,R,0.0,0.0
part588,2,P,0.0,0.0
part588,2,R,0.0,0.0
part588,3,P,0.0,0.0
part588,3,R,0.0,0.0
part588,4,P,0.0,0.0
part588,4,R,0.0,0.0
part588,5,P,0.0,0.0
part588,5,R,0.0,0.0
part588,6,P,0.0,0.0
part588,6,R,0.0,0.0
part588,7,P,0.0,0.0
part588,7,R,0.0,0.0
part588,8,P,0.0,0.0
part588,8,R,0.0,0.0
part588,9,P,0.0,0.0
part588,9,R,0.0,0.0
part588,10,P,0.0,0.0
part588,10,R,0.0,0.0
part588,11,P,0.0,0.0
part588,11,R,0.0,0.0
part588,12,P,0.0,0.0
part588,12,R,0.0,0.0
part588,13,P,0.0,0.0
part588,13,R,0.0,0.0
part589,1,P,0.0,0.0
part589,1,R,224.0,0.0
part589,2,P,0.0,0.0
part589,2,R,0.0,0.0
part589,3,P,0.0,0.0
part589,3,R,2218.0,224.0
part589,4,P,0.0,0.0
part589,4,R,2114.0,0.0
part589,5,P,0.0,0.0
part589,5,R,2366.0,2218.0
part589,6,P,0.0,0.0
part589,6,R,2308.0,2114.0
part589,7,P,0.0,0.0
part589,7,R,2214.0,2366.0
part589,8,P,0.0,0.0
part589,8,R,2410.0,2308.0
part589,9,P,0.0,0.0
part589,9,R,2282.0,2214.0
part589,10,P,0.0,0.0
part589,10,R,2214.0,2410.0
part589,11,P,0.0,0.0
part589,11,R,2240.0,2282.0
part589,12,P,0.0,0.0
part589,12,R,0.0,2214.0
part589,13,P,0.0,0.0
part589,13,R,0.0,2240.0
part59,1,P,0.0,0.0
part59,1,R,0.0,0.0
part59,2,P,0.0,0.0
part59,2,R,0.0,0.0
part59,3,P,0.0,0.0
part59,3,R,0.0,0.0
part59,4,P,0.0,0.0
part59,4,R,0.0,0.0
part59,5,P,0.0,0.0
part59,5,R,0.0,0.0
part59,6,P,0.0,0.0
part59,6,R,0.0,0.0
part59,7,P,0.0,0.0
part59,7,R,0.0,0.0
part59,8,P,0.0,0.0
part59,8,R,0.0,0.0
part59,9,P,0.0,0.0
part59,9,R,0.0,0.0
part59,10,P,0.0,0.0
part59,10,R,0.0,0.0
part59,11,P,0.0,0.0
part59,11,R,0.0,0.0
part59,12,P,0.0,0.0
part59,12,R,0.0,0.0
part59,13,P,0.0,0.0
part59,13,R,0.0,0.0
part590,1,P,0.0,0.0
part590,1,R,1008.0,0.0
part590,2,P,0.0,0.0
part590,2,R,0.0,0.0
part590,3,P,0.0,0.0
part590,3,R,9981.0,1008.0
part590,4,P,0.0,0.0
part590,4,R,9513.0,0.0
part590,5,P,0.0,0.0
part590,5,R,10647.0,9981.0
part590,6,P,0.0,0.0
part590,6,R,10386.0,9513.0
part590,7,P,0.0,0.0
part590,7,R,9963.0,10647.0
part590,8,P,0.0,0.0
part590,8,R,10845.0,10386.0
part590,9,P,0.0,0.0
